%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1461183529016220865,109,1461183528948092079,pose_estimate,0.942813075207,0.340621591465,0.0490634429154,0.0591512010745,-0.0579128132388,-0.712656933437,0.696611323981,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183529359565854,110,1461183529290953291,pose_estimate,0.793163732479,0.279098402482,0.0373981767787,0.0585522800938,-0.061694271888,-0.713766676484,0.695199668335,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183529715387289,111,1461183529643061241,pose_estimate,0.666230983645,0.21117595306,0.0471132384787,0.0613254282488,-0.0508343079965,-0.709340032483,0.70035118569,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183530064217053,112,1461183529999887749,pose_estimate,0.57235143945,0.177001095245,0.0444178014363,0.0573462638378,-0.0438416136852,-0.713715938309,0.696705732958,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183530796213070,113,1461183530733196051,pose_estimate,0.47937508011,0.101709302805,0.0285953663798,0.059803778823,-0.0521363118625,-0.716960768373,0.692583980206,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183531182640701,114,1461183531118311909,pose_estimate,0.479024304543,-0.0234184730598,0.0274474043118,0.0280740728931,-0.00842481688001,-0.701171150826,0.712390262526,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183531566328809,115,1461183531503146023,pose_estimate,0.51034351854,-0.0870304612459,0.018916035243,-0.0136198081015,0.0146907635581,-0.705226800569,0.708698696241,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183531942241975,116,1461183531879108816,pose_estimate,0.60118829894,-0.102479863336,0.0271846483845,-0.0127355784043,0.0336804724044,-0.710852136,0.702419156605,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183532301169321,117,1461183532237765185,pose_estimate,0.744045320212,-0.115278187109,0.0252220540997,-0.0318488752584,0.0457105480812,-0.710536281094,0.701451629257,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183532654377505,118,1461183532586420356,pose_estimate,0.88731656758,-0.147186060895,0.00958710444693,-0.0505249167055,0.0490414338777,-0.701350454276,0.709330466596,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183532991964918,119,1461183532924103284,pose_estimate,1.03893245644,-0.177464651231,-0.0023817443459,-0.0511112460427,0.0554937930146,-0.714428038059,0.695629684458,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183533322674989,120,1461183533259586086,pose_estimate,1.14140662743,-0.151543605221,0.00336887750086,-0.0533682394525,0.0531951559329,-0.714360829233,0.695708783947,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183533665970390,121,1461183533599089861,pose_estimate,1.19859339793,-0.0255560760347,-0.0161992025143,0.0989490695621,-0.101718633474,-0.703062556586,0.696825259849,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183534005443168,122,1461183533939851265,pose_estimate,1.25098848675,0.0671520270246,-0.112508491631,0.0897220528215,-0.0748781898351,-0.706206977627,0.698294289447,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183534343010047,123,1461183534279785756,pose_estimate,1.35775611087,0.123355150518,-0.262924295861,0.0644308063211,-0.0394886193703,-0.702062807808,0.708094014966,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183534684231441,124,1461183534611968514,pose_estimate,1.50019959033,0.191126648255,-0.365205311954,0.0371008523177,-0.0124528962502,-0.718136308699,0.694801190457,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183535007865124,125,1461183534944540274,pose_estimate,1.59629467441,0.296470596715,-0.408371625222,0.0361430382751,-0.0177088815515,-0.702749092228,0.710298380733,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183535359216019,126,1461183535277057165,pose_estimate,1.68326362413,0.417626107409,-0.430740941163,0.0431832531249,-0.0354492586406,-0.688564634395,0.723019571638,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183535678211262,127,1461183535605514502,pose_estimate,1.78869068572,0.529692287792,-0.433525259701,0.0501782175936,-0.0411674062655,-0.690134780652,0.720764438409,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183536202080045,128,1461183536132840791,pose_estimate,1.94650276388,0.648857828866,-0.407316011205,0.0554767712356,-0.0614964287469,-0.710009696054,0.699304474899,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183536717175994,129,1461183536653963236,pose_estimate,2.01152178483,0.828495561521,-0.402864277179,0.0615356691151,-0.0655632511229,-0.696080244767,0.712311107855,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
1461183537244199368,130,1461183537176783356,pose_estimate,1.97534299543,0.959948636176,-0.37558840975,0.0661440123583,-0.0687206019906,-0.687796497458,0.719609912783,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
