%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1461206729911119339,9715,1461206729910900107,world,0.174295559525,-0.0943721756339,1.04177260399,-0.024636534974,0.013534149155,-0.032748259604,0.999068260193
1461206729921053423,9716,1461206729920795779,world,0.174412235618,-0.0947063788772,1.04200363159,-0.0251213032752,0.0134470527992,-0.0324731878936,0.999066352844
1461206729931131101,9717,1461206729930892454,world,0.174558877945,-0.0949170142412,1.04215943813,-0.0256741661578,0.0138069400564,-0.031571816653,0.99907630682
1461206729941418722,9718,1461206729941154513,world,0.174805104733,-0.0953806340694,1.04235112667,-0.0254200696945,0.0140454256907,-0.0315922275186,0.999078810215
1461206729951579931,9719,1461206729951362724,world,0.175009384751,-0.0958359912038,1.0425465107,-0.0255756285042,0.0143397217616,-0.0314213521779,0.999076068401
1461206729961567234,9720,1461206729961293945,world,0.175309538841,-0.0963888019323,1.04279148579,-0.0253582410514,0.014025837183,-0.03217093274,0.999062180519
1461206729971647986,9721,1461206729971380982,world,0.175526931882,-0.0967811569571,1.042948246,-0.0255557391793,0.0138754462823,-0.0320279560983,0.999063849449
1461206729981311156,9722,1461206729981065873,world,0.175730228424,-0.0971665456891,1.04305815697,-0.0259185601026,0.0140336537734,-0.0321164950728,0.99904948473
1461206729991511545,9723,1461206729991213602,world,0.175933510065,-0.0976134762168,1.04312074184,-0.026340585202,0.0145532581955,-0.0321201011539,0.999030888081
1461206730001180302,9724,1461206730000963934,world,0.176234140992,-0.0979261472821,1.04317069054,-0.0270913485438,0.01434881147,-0.031921364367,0.99902009964
1461206730011121301,9725,1461206730010884120,world,0.17651617527,-0.098410256207,1.04325461388,-0.0270947143435,0.0144528765231,-0.0315366052091,0.999030768871
1461206730021239557,9726,1461206730020972554,world,0.176730394363,-0.0987844839692,1.04324042797,-0.0275504533201,0.0145692015067,-0.0313574746251,0.999022245407
1461206730031131946,9727,1461206730030873254,world,0.176936209202,-0.0991870835423,1.04320800304,-0.0275917574763,0.0145308319479,-0.0312724672258,0.99902433157
1461206730041076367,9728,1461206730040839326,world,0.17714317143,-0.0996338352561,1.04317188263,-0.0276327766478,0.0144060077146,-0.0309545639902,0.999034881592
1461206730051280319,9729,1461206730051028401,world,0.177252367139,-0.100475952029,1.04320991039,-0.0266930703074,0.0137003678828,-0.0299386363477,0.999101340771
1461206730061123610,9730,1461206730060887336,world,0.177602097392,-0.100625500083,1.04294967651,-0.0280200429261,0.0139877982438,-0.0305970404297,0.999041080475
1461206730071537643,9731,1461206730071221821,world,0.177827686071,-0.101155519485,1.04284095764,-0.0281331092119,0.014267093502,-0.0305387172848,0.999035716057
1461206730081322756,9732,1461206730081083201,world,0.178046450019,-0.101696021855,1.04271197319,-0.0283430274576,0.014194204472,-0.0303110256791,0.999037742615
1461206730091533482,9733,1461206730091232536,world,0.178241640329,-0.102208353579,1.04255628586,-0.0286541432142,0.0141513282433,-0.030074134469,0.999036669731
1461206730101673529,9734,1461206730101410646,world,0.178489252925,-0.102749273181,1.04236555099,-0.0288953073323,0.0141058033332,-0.0301422215998,0.999028265476
1461206730111552089,9735,1461206730111242483,world,0.178907886147,-0.103548020124,1.04221940041,-0.027515348047,0.0140138426796,-0.0310943741351,0.99903935194
1461206730121457818,9736,1461206730121187323,world,0.179069697857,-0.104104317725,1.04193818569,-0.0284932013601,0.0139280892909,-0.0297368466854,0.99905449152
1461206730131385268,9737,1461206730131146131,world,0.179241508245,-0.104559957981,1.0416508913,-0.0288649648428,0.0141757875681,-0.0295769646764,0.999045073986
1461206730141330457,9738,1461206730141042082,world,0.179453149438,-0.104975931346,1.04130518436,-0.029343014583,0.0138564519584,-0.0293363705277,0.999042749405
1461206730151147138,9739,1461206730150878738,world,0.179694026709,-0.105399914086,1.04098284245,-0.0292469058186,0.0138308024034,-0.0292014740407,0.999049842358
1461206730161275451,9740,1461206730160956975,world,0.179941624403,-0.105779148638,1.04064512253,-0.0293993838131,0.0139020830393,-0.0290257036686,0.99904948473
1461206730171151847,9741,1461206730170874368,world,0.180195525289,-0.106122016907,1.0402765274,-0.0300409067422,0.0138260154054,-0.0287988781929,0.999038040638
1461206730181107233,9742,1461206730180874871,world,0.180535957217,-0.106398284435,1.03993105888,-0.0300955828279,0.0133975613862,-0.0297703966498,0.999013781548
1461206730191273749,9743,1461206730190965540,world,0.180879339576,-0.106772728264,1.03954768181,-0.0306129381061,0.0131976008415,-0.0295445173979,0.999007403851
1461206730201333199,9744,1461206730201038748,world,0.181243479252,-0.107250712812,1.03906595707,-0.03105263412,0.0136045711115,-0.0298811737448,0.998978376389
1461206730211327557,9745,1461206730210972763,world,0.181579425931,-0.107743404806,1.03866505623,-0.0310055688024,0.0137373199686,-0.0296427030116,0.998985111713
1461206730221713305,9746,1461206730221421438,world,0.181788086891,-0.10829308629,1.03824973106,-0.031702529639,0.0131823504344,-0.0304136555642,0.998947560787
1461206730231581738,9747,1461206730231289383,world,0.181823283434,-0.108771644533,1.03792905807,-0.0302913188934,0.0124146882445,-0.0283409878612,0.999062120914
1461206730241491309,9748,1461206730241224794,world,0.182060793042,-0.109130568802,1.03748309612,-0.0302275568247,0.0122667551041,-0.0280643329024,0.999073684216
1461206730251469114,9749,1461206730251196803,world,0.182479590178,-0.109375402331,1.03692495823,-0.0322029739618,0.0128401014954,-0.0297596156597,0.998955667019
1461206730261719090,9750,1461206730261402639,world,0.182436570525,-0.109971746802,1.03756010532,-0.0167304761708,0.00948370061815,-0.0257098600268,0.999484539032
1461206730271700108,9751,1461206730271383308,world,0.182668715715,-0.110447406769,1.03726232052,-0.0171619467437,0.00933407153934,-0.0248085353523,0.999501407146
1461206730281404485,9752,1461206730281148586,world,0.182839259505,-0.110838726163,1.03685855865,-0.0173227395862,0.00837129168212,-0.0241656359285,0.999522805214
1461206730291677718,9753,1461206730291383896,world,0.183163642883,-0.111134067178,1.03640413284,-0.0171205066144,0.00873913243413,-0.0220963899046,0.999571084976
1461206730301425117,9754,1461206730301174317,world,0.183373034,-0.111861988902,1.03595471382,-0.0169809646904,0.00945300981402,-0.0239352043718,0.999524652958
1461206730311804370,9755,1461206730311513760,world,0.183881998062,-0.11203803122,1.03421568871,-0.0322393514216,0.012537390925,-0.0268044080585,0.999042034149
1461206730321672245,9756,1461206730321377375,world,0.184083864093,-0.112375155091,1.03387284279,-0.0322498232126,0.0118677429855,-0.0267226640135,0.999052047729
1461206730331518818,9757,1461206730331231840,world,0.184320449829,-0.112721599638,1.03353893757,-0.0321327075362,0.0117508368567,-0.0263595189899,0.999066829681
1461206730341288217,9758,1461206730340984757,world,0.18468567729,-0.113000892103,1.03323864937,-0.0317302793264,0.0116853825748,-0.02698029764,0.999063909054
1461206730351456479,9759,1461206730351143241,world,0.184966698289,-0.113277837634,1.03299891949,-0.0315062552691,0.0112504018471,-0.0262756608427,0.99909478426
1461206730361186488,9760,1461206730360918507,world,0.18516780436,-0.11364339292,1.03277599812,-0.0316603779793,0.0108666755259,-0.0260837357491,0.999099195004
1461206730371537525,9761,1461206730371230432,world,0.18546885252,-0.114181391895,1.0325024128,-0.0316060967743,0.0106922248378,-0.0268579982221,0.999082267284
1461206730381607800,9762,1461206730381314117,world,0.185827493668,-0.11470284313,1.0324306488,-0.0302401967347,0.010125043802,-0.0271666180342,0.999122083187
1461206730391666411,9763,1461206730391346119,world,0.186090916395,-0.115051165223,1.03232502937,-0.0301371179521,0.0101713761687,-0.026602961123,0.999139904976
1461206730401313238,9764,1461206730401035270,world,0.186309814453,-0.11535974592,1.03227090836,-0.0297030471265,0.0101819476113,-0.0260560903698,0.999167203903
1461206730411357532,9765,1461206730411032561,world,0.186489030719,-0.115702994168,1.03219735622,-0.0290763583034,0.0116124087945,-0.0259385444224,0.999173104763
1461206730421645503,9766,1461206730421366557,world,0.186367362738,-0.115748308599,1.03211832047,-0.0290864147246,0.0126891294494,-0.0254475045949,0.999172449112
1461206730431592927,9767,1461206730431310419,world,0.186106532812,-0.115891858935,1.03205275536,-0.0292103551328,0.0136118493974,-0.0235097967088,0.999204039574
1461206730441597342,9768,1461206730441343329,world,0.185706153512,-0.115800842643,1.03197741508,-0.0293560549617,0.0158472452313,-0.023283213377,0.999172151089
1461206730451484842,9769,1461206730451259255,world,0.185258746147,-0.115566059947,1.03189957142,-0.0297422949225,0.0164863001555,-0.0228852257133,0.999159574509
1461206730461700806,9770,1461206730461416342,world,0.184560745955,-0.115256689489,1.03187739849,-0.0295898336917,0.0182541180402,-0.0220748241991,0.999151587486
1461206730471760465,9771,1461206730471479005,world,0.183630377054,-0.115238003433,1.03196287155,-0.0296520348638,0.0183442179114,-0.0217742286623,0.999154806137
1461206730481741343,9772,1461206730481473222,world,0.182336479425,-0.114686116576,1.03209376335,-0.0285715963691,0.0191457848996,-0.0211454983801,0.999184727669
1461206730491534348,9773,1461206730491255332,world,0.180591106415,-0.114028096199,1.03340804577,-0.0138711910695,0.0175998788327,-0.0164630115032,0.999613344669
1461206730501635703,9774,1461206730501316807,world,0.179059058428,-0.113175146282,1.03342175484,-0.0122778266668,0.0177844557911,-0.016270140186,0.999634087086
1461206730511678320,9775,1461206730511411387,world,0.177008479834,-0.112373113632,1.03222167492,-0.0280169602484,0.0225310418755,-0.0185823775828,0.999180734158
1461206730521862018,9776,1461206730521571129,world,0.174519047141,-0.11175327003,1.03367257118,-0.0144057497382,0.0209137033671,-0.0137285878882,0.999583303928
1461206730531636166,9777,1461206730531356661,world,0.171813264489,-0.110820539296,1.0337600708,-0.0135036660358,0.0227556955069,-0.0134562440217,0.999559342861
1461206730541599234,9778,1461206730541328529,world,0.169046208262,-0.109684549272,1.0336561203,-0.0107209086418,0.0234890729189,-0.0146873826161,0.999558806419
1461206730551561744,9779,1461206730551247877,world,0.166011959314,-0.108494587243,1.03375184536,-0.0104870386422,0.0257007647306,-0.0120848985389,0.999541699886
