x,vx,z,vz,thrust,theta,rel_x,rel_z,rel_vx,rel_vz
0.0,10.0806451613,5.0,0.0,0.5,0.2,0.0,-5.0,-0.0806451612903,0.0
1.61271483717,10.1154602729,4.99872426098,-0.120236414118,0.422428729036,0.313494376922,-0.0127148371709,-4.99872426098,-0.115460272912,0.120236414118
2.421951659,10.1620457181,4.98910534785,-0.277291934667,0.407558671545,0.318250770231,-0.0219516590033,-4.98910534785,-0.162045718102,0.277291934667
3.23491531645,10.2034968456,4.96692199308,-0.457943464554,0.404644244299,0.303247206761,-0.0349153164511,-4.96692199308,-0.203496845643,0.457943464554
4.0511950641,10.2335772093,4.93028651591,-0.640053746111,0.411025427795,0.277329803478,-0.0511950641037,-4.93028651591,-0.233577209326,0.640053746111
4.86988124085,10.2498944042,4.87908221622,-0.807541543423,0.424143740835,0.247250883489,-0.0698812408522,-4.87908221622,-0.249894404192,0.807541543423
5.68987279319,10.2519835704,4.81447889275,-0.949549432789,0.441530679599,0.217593095384,-0.0898727931919,-4.81447889275,-0.251983570362,0.949549432789
6.51003147883,10.2404601335,4.73851493812,-1.05975849968,0.460723732176,0.191286421859,-0.110031478827,-4.73851493812,-0.240460133537,1.05975849968
7.32926828949,10.2167627274,4.65373425815,-1.13604594273,0.479313737522,0.170427952986,-0.129268289494,-4.65373425815,-0.216762727442,1.13604594273
8.14660930767,10.1833642568,4.56285058274,-1.18025462764,0.494825764186,0.156810334716,-0.146609307675,-4.56285058274,-0.183364256802,1.18025462764
8.9612784482,10.1440723265,4.46843021252,-1.19824748146,0.504760634082,0.152472671237,-0.161278448203,-4.46843021252,-0.144072326459,1.19824748146
9.77280423431,10.1044301244,4.37257041401,-1.2,0.506584012363,0.161400948841,-0.172804234306,-4.37257041401,-0.104430124357,1.2
10.5811586442,10.073013019,4.27657041401,-1.2,0.507312421961,0.169992991216,-0.181158644241,-4.27657041401,-0.0730130189559,1.2
11.3869996858,10.0491644944,4.18057041401,-1.2,0.507908384626,0.176697906645,-0.186999685783,-4.18057041401,-0.0491644943955,1.2
12.1909328453,10.031225965,4.08457041401,-1.2,0.508414577759,0.182189380591,-0.190932845324,-4.08457041401,-0.0312259649628,1.2
12.9934309225,10.0181121969,3.98857041401,-1.2,0.508853703238,0.186815444961,-0.193430922533,-3.98857041401,-0.0181121969169,1.2
13.7948798983,10.0090380052,3.89257041401,-1.2,0.509239652427,0.190783390922,-0.194879898284,-3.89257041401,-0.00903800519429,1.2
14.5956029387,10.003399258,3.79657041401,-1.2,0.509594106306,0.194351920345,-0.1956029387,-3.79657041401,-0.00339925797645,1.2
15.3958748793,10.0008140935,3.70057041401,-1.2,0.509913842061,0.197512132899,-0.19587487934,-3.70057041401,-0.000814093466998,1.2
16.1959400068,10.0008980583,3.60457041401,-1.2,0.510214939414,0.200439627087,-0.195940006809,-3.60457041401,-0.000898058283239,1.2
16.9960118515,10.0034179033,3.50857041401,-1.2,0.510502515398,0.203193643939,-0.19601185146,-3.50857041401,-0.00341790333219,1.2
17.7962852837,10.0081928769,3.41257041401,-1.2,0.510785632597,0.205866522504,-0.196285283711,-3.41257041401,-0.0081928769478,1.2
18.5969407139,10.0151217593,3.31657041401,-1.2,0.511055984089,0.20838461495,-0.196940713907,-3.31657041401,-0.0151217592528,1.2
19.3981504547,10.0240432093,3.22057041401,-1.2,0.511312515938,0.2107440868,-0.198150454703,-3.22057041401,-0.0240432092658,1.2
20.2000739114,10.0347948835,3.12457041401,-1.2,0.511562945983,0.213020379381,-0.200073911409,-3.12457041401,-0.0347948835245,1.2
21.0028575021,10.0472798313,3.02857041401,-1.2,0.511798113613,0.215134388883,-0.202857502051,-3.02857041401,-0.0472798312783,1.2
21.8066398885,10.0613361639,2.93257041401,-1.2,0.512038278719,0.217270400659,-0.206639888515,-2.93257041401,-0.0613361638834,1.2
22.6115467816,10.076958839,2.83657041401,-1.2,0.51226320189,0.219250493006,-0.211546781594,-2.83657041401,-0.0769588389814,1.2
23.4177034887,10.0939935508,2.74057041401,-1.2,0.512469001929,0.221045466986,-0.217703488686,-2.74057041401,-0.0939935507701,1.2
24.2252229727,10.1122635923,2.64457041401,-1.2,0.512656772914,0.222669635874,-0.225222972722,-2.64457041401,-0.112263592312,1.2
25.0342040601,10.1316067521,2.54857041401,-1.2,0.512841600237,0.224255756027,-0.234204060089,-2.54857041401,-0.131606752097,1.2
25.8447326003,10.151974853,2.45257041401,-1.2,0.513031396967,0.225871889566,-0.244732600263,-2.45257041401,-0.151974853044,1.2
26.6568905885,10.1733777451,2.35657041401,-1.2,0.513209490105,0.227377072545,-0.256890588518,-2.35657041401,-0.173377745118,1.2
27.4707608081,10.1957063635,2.26057041401,-1.2,0.513355396173,0.228602191756,-0.270760808086,-2.26057041401,-0.195706363463,1.2
28.2864173172,10.2187105843,2.16457041401,-1.2,0.513513669858,0.229923153453,-0.286417317176,-2.16457041401,-0.218710584318,1.2
29.1039141639,10.2424610574,2.06857041401,-1.2,0.513631843924,0.230904059938,-0.303914163892,-2.06857041401,-0.242461057426,1.2
29.9233110485,10.2666594302,1.97257041401,-1.2,0.513756937235,0.231937549472,-0.323311048495,-1.97257041401,-0.266659430209,1.2
30.7446438029,10.2913433242,1.87657041401,-1.2,0.513841631259,0.232634304521,-0.344643802885,-1.87657041401,-0.291343324192,1.2
31.5679512688,10.3162208777,1.78057041401,-1.2,0.513903020829,0.233137964962,-0.367951268821,-1.78057041401,-0.316220877694,1.2
32.393248939,10.3411259876,1.68457041401,-1.2,0.513955742656,0.233569582154,-0.393248939034,-1.68457041401,-0.341125987615,1.2
33.220539018,10.3659974154,1.58857041401,-1.2,0.513970561108,0.233690724931,-0.420539018041,-1.58857041401,-0.365997415435,1.2
34.0498188113,10.3905733041,1.49257041401,-1.2,0.513971627467,0.233699440735,-0.449818811269,-1.49257041401,-0.390573304111,1.2
34.8810646756,10.4147633463,1.39657041401,-1.2,0.5139509341,0.233530265138,-0.481064675591,-1.39657041401,-0.414763346326,1.2
35.7142457433,10.4384233418,1.30057041401,-1.2,0.513941878907,0.233456160291,-0.514245743291,-1.30057041401,-0.438423341768,1.2
36.5493196106,10.4616421421,1.20457041401,-1.2,0.513935638026,0.233405089865,-0.549319610631,-1.20457041401,-0.461642142062,1.2
37.386250982,10.4844462753,1.10857041401,-1.2,0.513970489715,0.233690141397,-0.586250981996,-1.10857041401,-0.484446275337,1.2
38.225006684,10.507126489,1.01257041401,-1.2,0.514083569557,0.234612423173,-0.625006684024,-1.01257041401,-0.507126488979,1.2
39.0655768031,10.530223623,0.916570414009,-1.2,0.514342921185,0.236712857853,-0.665576803144,-0.916570414009,-0.530223622987,1.2
39.907994693,10.5547284398,0.820570414009,-1.2,0.514857923652,0.240824324262,-0.707994692987,-0.820570414009,-0.554728439799,1.2
40.7523729682,10.5823252398,0.724570414009,-1.2,0.515766058071,0.247892133864,-0.752372968176,-0.724570414009,-0.582325239827,1.2
41.5989589874,10.6154862975,0.628570414009,-1.2,0.523799952594,0.236126982592,-0.798958987365,-0.628570414009,-0.615486297525,1.2
42.4481978912,10.6416979647,0.532570414009,-1.18517568826,0.537180432808,0.212436336924,-0.848197891167,-0.532570414009,-0.641697964685,1.18517568826
43.2995337283,10.652647194,0.437756358948,-1.14448737939,0.553534805483,0.183101661273,-0.899533728347,-0.437756358948,-0.65264719396,1.14448737939
44.1517455039,10.6434652554,0.346197368597,-1.07034057055,0.570485551547,0.152674479234,-0.951745503854,-0.346197368597,-0.643465255408,1.07034057055
45.0032227243,10.6119867851,0.260570122953,-0.959906376996,0.585628575161,0.123937706435,-1.00322272429,-0.260570122953,-0.61198678507,0.959906376996
45.8521816671,10.5580282603,0.183777612794,-0.81521132432,0.596509129287,0.0981911166478,-1.05218166709,-0.183777612794,-0.558028260271,0.81521132432
46.6968239279,10.4826643248,0.118560706848,-0.643282884794,0.60061169114,0.0756516007663,-1.0968239279,-0.118560706848,-0.482664324774,0.643282884794
47.5354370739,10.3875719468,0.0670980760649,-0.456320590403,0.595447110458,0.0558274823329,-1.13543707388,-0.0670980760649,-0.387571946822,0.456320590403
48.3664428296,10.2745308709,0.0305924288326,-0.271553885062,0.578535831268,0.0375987720275,-1.16644282962,-0.0305924288326,-0.274530870938,0.271553885062
49.1884052993,10.1449337589,0.00886811802761,-0.110851475345,0.547494536781,0.0198475979516,-1.18840529928,-0.00886811802761,-0.144933758899,0.110851475345
50.0,10.0,0.0,0.0,0.5,0.0,-1.2,0.0,0.0,0.0
