time, x, y, z
20.63, 0.00284386449493, 0.731801086444, -4.91960118116
20.649, 0.00251885224134, 0.701901184101, -4.92063687147
20.667, 0.00220217509195, 0.692064453144, -4.92157481032
20.688, 0.00189521780703, 0.722306152363, -4.92245982009
20.708, 0.00158014101908, 0.722606750507, -4.92337963897
20.727, 0.00126618612558, 0.692958618183, -4.92432091552
20.747, 0.000989180291072, 0.693327880878, -4.92521784621
20.767, 0.000739162205718, 0.703742919941, -4.92612097563
20.788, 0.00052238983335, 0.704175354023, -4.92695544082
20.808, 0.000309526425553, 0.72468194582, -4.9278175624
20.83, 0.000103530801425, 0.735239807148, -4.92869494277
20.85, -7.86711534602e-05, 0.755792175313, -4.92949745971
20.868, -0.000264470290858, 0.686372924824, -4.93031285125
20.888, -0.000435317255324, 0.716925292989, -4.93106673063
20.908, -0.000574217236135, 0.737415405293, -4.93159983474
20.927, -0.000742804608308, 0.69807031252, -4.93226979094
20.947, -0.000884954526555, 0.698691345235, -4.93287585097
20.967, -0.00101504614577, 0.719327636739, -4.93348334151
20.987, -0.00112234882545, 0.729930053731, -4.9339844972
21.007, -0.0012454232201, 0.690712524434, -4.93454001265
21.027, -0.00133171281777, 0.711322570821, -4.934957722
21.049, -0.00141767587047, 0.741997009298, -4.9354216844
21.068, -0.001517128665, 0.662902771017, -4.93600294889
21.088, -0.00157103699166, 0.723458190939, -4.93631718474
21.107, -0.00163932039868, 0.704254699728, -4.93672821837
21.129, -0.00169956928585, 0.725081726095, -4.93713686782
21.147, -0.00174568709917, 0.735865112326, -4.9375164302
21.167, -0.00178594072349, 0.716748901388, -4.93792555648
21.187, -0.00180500012357, 0.717442871115, -4.93825791198
21.208, -0.00181206525303, 0.728208862326, -4.93861935438
21.228, -0.0018152394332, 0.719092651389, -4.93893597442
21.249, -0.00181771826465, 0.729988342307, -4.93920634092
21.267, -0.00181650975719, 0.710865417502, -4.93944619001
21.287, -0.00180963554885, 0.681964965842, -4.93974230589
21.307, -0.00179551390465, 0.732992492698, -4.93997690977
21.327, -0.00177004793659, 0.724122558616, -4.94016621412
21.347, -0.00173012120649, 0.705206848167, -4.94030831176
21.367, -0.00168767536525, 0.716135192893, -4.9403755458
21.387, -0.00164144823793, 0.717076660179, -4.9404461177
21.407, -0.00159406510647, 0.727943969749, -4.94052288848
21.427, -0.00153718842193, 0.718875671409, -4.94062540847
21.448, -0.00149076536763, 0.769573913597, -4.9407036096
21.467, -0.00142266915645, 0.7005907593, -4.94084427672
21.487, -0.00136338826269, 0.731379638695, -4.94099352659
21.507, -0.00129634956829, 0.722092224144, -4.94104502517
21.529, -0.00121520995162, 0.732756896996, -4.94108126479
21.549, -0.00113294436596, 0.733280883812, -4.94106409849
21.567, -0.00100872479379, 0.663896728539, -4.94102976638
21.587, -0.000936759519391, 0.714194885277, -4.94102738203
21.608, -0.00082453363575, 0.72459252932, -4.94101021589
21.626, -0.000724857673049, 0.724912658715, -4.94101641478
