time, x, y, z
16.779, 1.00095215209, 0.00268109829162, -4.90643556034
16.789, 1.0016852164, 0.0026803591686, -4.9063518884
16.798, 0.986584301457, 0.00526731708361, -4.90659719824
16.809, 0.987108916222, 0.00526765620135, -4.90651225125
16.819, 0.987535602992, 0.00526793630355, -4.90644345985
16.829, 0.988007387138, 0.00526824988803, -4.90636767103
16.839, 0.979297550417, 0.00427871370988, -4.90588582839
16.848, 0.979619773013, 0.00427943438918, -4.90580486862
16.858, 0.979938604879, 0.00428015492364, -4.90572458949
16.869, 0.980254046016, 0.00428087515503, -4.90564499098
16.878, 0.965729248542, 0.00393189846787, -4.9095829958
16.889, 0.965795684435, 0.00393199654758, -4.90957093516
16.898, 0.965857354678, 0.00393208852826, -4.90955993193
16.909, 0.965919949733, 0.00393218283885, -4.90954899153
16.918, 0.948573157039, 0.00388325851405, -4.91369587834
16.931, 0.948319525795, 0.00388312368684, -4.91376036295
16.939, 0.94810572946, 0.00388300865346, -4.91381454448
16.947, 0.947862469012, 0.00388287648042, -4.91387603834
16.958, 0.925343397552, 0.00420871809905, -4.91602679078
16.968, 0.924721781623, 0.00420825425693, -4.91612581197
16.978, 0.924091747624, 0.00420777927396, -4.91622646611
16.989, 0.923389450351, 0.0042072443949, -4.91633898192
16.998, 0.909907810317, 0.00328527557189, -4.91570212582
17.008, 0.909045506896, 0.00328472997537, -4.91579593906
17.018, 0.908173610855, 0.00328417275486, -4.91589131844
17.03, 0.888821598966, 0.00269314767371, -4.91514833399
17.038, 0.887847663098, 0.00269234559661, -4.9152148224
17.048, 0.886621097992, 0.00269132744437, -4.91529911436
17.058, 0.885506900967, 0.00269039345555, -4.91537630627
17.07, 0.870257982814, 0.00250364339409, -4.91154575432
17.078, 0.868897416723, 0.00250275298314, -4.91156017144
17.088, 0.867374108382, 0.00250174780405, -4.9115771476
17.099, 0.865684330249, 0.002500622593, -4.91159699123
17.109, 0.847101825816, 0.00247949654113, -4.90968204406
17.119, 0.845247369907, 0.00248041573023, -4.90966939536
17.129, 0.8433784011, 0.00248135243653, -4.90965762344
17.14, 0.840590536499, 0.0020020101686, -4.90583427702
17.149, 0.838868479809, 0.0020018404555, -4.90576672641
17.158, 0.837134596906, 0.00200166877446, -4.90569958618
17.169, 0.835194920109, 0.00200147581901, -4.90562544189
17.18, 0.808298316611, 0.00187548489634, -4.91257126402
17.189, 0.806131792754, 0.00187496638257, -4.91261875957
17.199, 0.803709173529, 0.00187438231393, -4.91267263291
17.208, 0.801513445734, 0.00187384865282, -4.91272221942
17.218, 0.793646136684, 0.00166281590108, -4.91456577384
17.228, 0.791079860753, 0.00166263128124, -4.91465446586
17.239, 0.788495972451, 0.00166244492379, -4.9147445587
17.249, 0.766102554422, 0.00232468139976, -4.91963764535
17.259, 0.763438392381, 0.00232444354026, -4.9197959748
17.268, 0.760460619188, 0.00232417674181, -4.91997358267
17.279, 0.757463298053, 0.00232390714134, -4.92015306415
17.289, 0.743307720654, 0.00225799005324, -4.9203114285
17.3, 0.739757695139, 0.0022573696412, -4.92051254535
17.309, 0.737157702733, 0.00225691186041, -4.92066045894
17.318, 0.733891207074, 0.00225633362258, -4.92084684803
17.328, 0.718587681851, 0.00231125473613, -4.92105604251
17.338, 0.715074704424, 0.00231160273095, -4.92124653312
17.349, 0.711186453036, 0.00231199403283, -4.92145813353
17.358, 0.707983577849, 0.00231232191721, -4.92163311582
17.368, 0.696013961782, 0.00244893637933, -4.92439677369
17.378, 0.692270788426, 0.0024514366659, -4.92463869911
17.388, 0.688505006464, 0.00245397900273, -4.92488274829
17.399, 0.67707240887, 0.0018396979852, -4.92948297667
17.409, 0.673525098507, 0.00184409434744, -4.92977643406
17.419, 0.669166393885, 0.0018495467671, -4.93013764411
17.428, 0.665577077947, 0.00185408752005, -4.9304357195
17.438, 0.658155078767, 0.0015966151664, -4.93467473802
17.449, 0.653654158303, 0.001600724426, -4.93511949609
17.459, 0.649948150621, 0.00160414482699, -4.93548631403
17.468, 0.645809058496, 0.00160799863943, -4.9358965486
17.478, 0.641646293248, 0.00161191215535, -4.93630973769
17.488, 0.633926460284, 0.00135863337384, -4.93940033177
17.5, 0.629228477705, 0.00136275411998, -4.93991212054
17.509, 0.624931164186, 0.00136656235978, -4.94038092251
17.52, 0.620609832244, 0.00137042747585, -4.94085294217
17.529, 0.617913016498, 0.0012735730666, -4.94139936071
17.538, 0.614000746624, 0.00127532585316, -4.94183142605
17.549, 0.609195417714, 0.0012774954655, -4.94236270237
17.558, 0.605240119241, 0.00127929810345, -4.94280057945
17.569, 0.60426106407, 0.00100508197556, -4.94006434344
17.579, 0.599878200321, 0.00100662342721, -4.9405030839
17.591, 0.595912401897, 0.00100802924788, -4.94090057944
17.599, 0.591484738152, 0.00100960989739, -4.94134487027
17.609, 0.588649895202, 0.000971098560838, -4.94145150094
17.62, 0.583751018877, 0.000972851621087, -4.94194109182
17.628, 0.579719610771, 0.000974306431914, -4.94234453135
17.639, 0.575219144279, 0.000975941630555, -4.94279540217
17.649, 0.571861582801, 0.00055962943985, -4.94555317883
17.658, 0.567786247426, 0.000560692153455, -4.94599861387
17.669, 0.563237071364, 0.000561885416019, -4.94649634276
17.681, 0.558538320554, 0.000853820363515, -4.94713022482
17.688, 0.554405072599, 0.000854600579861, -4.94758538335
17.698, 0.549791578567, 0.000855475252308, -4.94809392365
17.708, 0.545154755308, 0.00085635859356, -4.9486055846
17.718, 0.548994136121, 0.000392314544283, -4.95055833894
17.728, 0.544456830043, 0.000393133357487, -4.95110123291
17.738, 0.539897025265, 0.000393959863713, -4.95164738998
17.748, 0.540854862359, 0.00051028286236, -4.95941357506
17.759, 0.536344862769, 0.000512033739926, -4.96009059839
17.769, 0.53181290318, 0.000513806040494, -4.96077159365
17.778, 0.527258983592, 0.000515599889058, -4.96145656083
17.789, 0.537234963339, -0.000948013824639, -4.96666320181
17.799, 0.532900360601, -0.000947834829393, -4.9674364381
17.808, 0.528980811408, -0.000947676442755, -4.96813633551
17.818, 0.524607350019, -0.000947503197639, -4.96891798406
17.829, 0.527809135027, 0.000166049286716, -4.97127862519
17.838, 0.523526853682, 0.000167358851876, -4.97209668308
17.848, 0.519224871071, 0.000168682318832, -4.9729193256
17.858, 0.514903187194, 0.000170019759732, -4.97374655274
17.868, 0.525793227463, -0.000267396751962, -4.98092384933
17.879, 0.521284426761, -0.000266754743337, -4.98196442589
17.889, 0.51757737921, -0.00026622639434, -4.98282096429
17.901, 0.512201448211, -0.000265459591068, -4.98406428174
17.908, 0.519955553692, -0.000474602367099, -4.98506626884
17.919, 0.515945985249, -0.000474731551728, -4.98603789911
17.932, 0.510711071481, -0.000474907354319, -4.98730782677
17.939, 0.507471606252, -0.000475021886979, -4.98809476734
17.95, 0.51714697069, -0.000232581649005, -4.99529236988
17.959, 0.513272250445, -0.000231658369347, -4.99638022415
17.968, 0.509770487122, -0.000230820298905, -4.9973644958
17.979, 0.505865123881, -0.00022988196195, -4.99846333378
17.989, 0.515541737123, -0.000374664443141, -5.00262349229
18.0, 0.511821825825, -0.000373982308936, -5.00378325466
18.008, 0.508460504523, -0.000373364269067, -5.00483249694
18.019, 0.504712301944, -0.00037267342643, -5.00600377783
18.029, 0.513455001338, -0.000871426128501, -5.0101464568
18.039, 0.509882560056, -0.000870780819152, -5.0113793046
18.049, 0.506296396732, -0.000870131417162, -5.01261849658
18.058, 0.502696511365, -0.000869477910178, -5.01386403275
