x,vx,z,vz,az,theta
0.0,3.33333333333,5.0,-16.6666666667,10.0,0.339836909454,
0.5,3.33333333333,2.5,-16.6666666667,10.0,0.339836909454,
1.0,0.0,0.0,0.0,0.0,0.0,
