x,vx,z,vz,thrust,theta,rel_x,rel_z,rel_vx,rel_vz
0.0,6.04838709677,5.0,0.0,0.5,0.2,0.0,-5.0,-0.0483870967742,0.0
0.972714837171,6.12347980748,4.99872426098,-0.206800161865,0.395846240231,0.164331201111,-0.0127148371709,-4.99872426098,-0.123479807476,0.206800161865
1.46259322177,6.12911616022,4.98218024802,-0.381978732166,0.405621615259,0.152704538969,-0.0225932217688,-4.98218024802,-0.129116160223,0.381978732166
1.95292251459,6.12977000602,4.95162194944,-0.540536299258,0.415808437895,0.143934219476,-0.0329225145865,-4.95162194944,-0.129770006023,0.540536299258
2.44330411507,6.12712187483,4.90837904548,-0.68212236562,0.426269049444,0.137521641435,-0.043304115068,-4.90837904548,-0.127121874826,0.68212236562
2.93347386506,6.12258648876,4.85380925622,-0.806531069538,0.436866455712,0.132929406238,-0.0534738650553,-4.85380925622,-0.122586488763,0.806531069538
3.42328078415,6.11726751501,4.78928677065,-0.913711266419,0.447523194269,0.129832925307,-0.063280784154,-4.78928677065,-0.117267515005,0.913711266419
3.91266218536,6.11209544739,4.71618986933,-1.00370064815,0.458202844464,0.127858636726,-0.0726621853593,-4.71618986933,-0.112095447395,1.00370064815
4.40162982116,6.10778302702,4.63589381748,-1.07656043315,0.468871356205,0.126728885509,-0.0816298211574,-4.63589381748,-0.107783027018,1.07656043315
4.89025246333,6.10487549407,4.54976898283,-1.13238234261,0.479468272933,0.12620503597,-0.0902524633263,-4.54976898283,-0.104875494071,1.13238234261
5.37864250283,6.10375877231,4.45917839542,-1.17133446632,0.489997935964,0.126063275102,-0.0986425028317,-4.45917839542,-0.103758772309,1.17133446632
5.8669432046,6.10467024515,4.36547163812,-1.1935591362,0.500449907398,0.126280655528,-0.106943204597,-4.36547163812,-0.104670245146,1.1935591362
6.35531682421,6.10784240191,4.26998690722,-1.19921526167,0.503825867796,0.126251954633,-0.115316824215,-4.26998690722,-0.107842401915,1.19921526167
6.84394421637,6.11162119783,4.17404968629,-1.19950994509,0.504641451763,0.126527387107,-0.123944216372,-4.17404968629,-0.111621197833,1.19950994509
7.33287391219,6.11572443912,4.07808889068,-1.1985381166,0.503106559841,0.126502959671,-0.132873912193,-4.07808889068,-0.115724439121,1.1985381166
7.82213186732,6.11943260678,3.98220584135,-1.2,0.504125769787,0.126288374541,-0.142131867324,-3.98220584135,-0.119432606777,1.2
8.31168647586,6.12311547445,3.88620584135,-1.19982235793,0.504862060883,0.126308832629,-0.151686475862,-3.88620584135,-0.123115474454,1.19982235793
8.80153571383,6.12690420787,3.79022005272,-1.19847811938,0.505947109767,0.126132351782,-0.161535713825,-3.79022005272,-0.126904207874,1.19847811938
9.29168805044,6.1307092926,3.69434180317,-1.19539365025,0.50337990276,0.125831555635,-0.171688050437,-3.69434180317,-0.130709292602,1.19539365025
9.78214479386,6.13369642912,3.59871031115,-1.19635364111,0.503286738983,0.1256826083,-0.182144793857,-3.59871031115,-0.133696429116,1.19635364111
10.2728405082,6.13649807411,3.50300201986,-1.19744647222,0.502957646131,0.125372600392,-0.19284050817,-3.50300201986,-0.13649807411,1.19744647222
10.7637603541,6.13894137837,3.40720630208,-1.1990304645,0.503344065207,0.125362294441,-0.203760354106,-3.40720630208,-0.138941378366,1.1990304645
11.2548756644,6.14141466562,3.31128386492,-1.2,0.503980989731,0.125423544605,-0.214875664382,-3.31128386492,-0.141414665618,1.2
11.7461888376,6.14402480946,3.21528386492,-1.19996462948,0.50408068279,0.125349991849,-0.226188837635,-3.21528386492,-0.144024809457,1.19996462948
12.2377108224,6.14655430951,3.11928669456,-1.19976358111,0.504147001872,0.125250926352,-0.237710822392,-3.11928669456,-0.146554309506,1.19976358111
12.7294351672,6.1489773007,3.02330560807,-1.19944724989,0.503953974434,0.125090324537,-0.249435167159,-3.02330560807,-0.148977300701,1.19944724989
13.2213533512,6.1511944526,2.92734982808,-1.19942115759,0.503689701157,0.124965000012,-0.261353351238,-2.92734982808,-0.151194452598,1.19942115759
13.7134489075,6.1532231223,2.83139613548,-1.19980198825,0.503809561578,0.125039387634,-0.273448907487,-2.83139613548,-0.153223122299,1.19980198825
14.2057067572,6.15530268618,2.73541197642,-1.2,0.503942665824,0.125171465909,-0.285706757235,-2.73541197642,-0.155302686184,1.2
14.6981309722,6.15748116455,2.63941197642,-1.2,0.504451357339,0.125149999962,-0.298130972219,-2.63941197642,-0.157481164554,1.2
15.1907294653,6.15970926757,2.54341197642,-1.19919032815,0.5047697546,0.125069381592,-0.310729465319,-2.54341197642,-0.159709267567,1.19919032815
15.6835062067,6.16190074889,2.44747675017,-1.19786710568,0.504735944022,0.124978771533,-0.323506206651,-2.44747675017,-0.161900748885,1.19786710568
16.1764582663,6.1639778377,2.35164738171,-1.19658844643,0.504926742913,0.124891230662,-0.336458266264,-2.35164738171,-0.163977837697,1.19658844643
16.6695764934,6.16598955295,2.25592030601,-1.19499806216,0.50421616764,0.124936370204,-0.349576493417,-2.25592030601,-0.165989552948,1.19499806216
17.1628556578,6.167863576,2.16032046104,-1.19454025703,0.50342733011,0.124904139176,-0.362855657775,-2.16032046104,-0.167863575997,1.19454025703
17.656284744,6.16952455162,2.06475724049,-1.19533150124,0.504520583804,0.124795320268,-0.376284743957,-2.06475724049,-0.169524551618,1.19533150124
18.1498467082,6.17128966862,1.96913072039,-1.1943762257,0.503336218481,0.124657219451,-0.389846708164,-1.96913072039,-0.171289668623,1.1943762257
18.6435498817,6.17268034103,1.87358062233,-1.19528738306,0.502895215598,0.124706381899,-0.403549881707,-1.87358062233,-0.172680341028,1.19528738306
19.1373643089,6.17400032776,1.77795763169,-1.19690360382,0.503418607874,0.124689436437,-0.417364308919,-1.77795763169,-0.174000327755,1.19690360382
19.6312843351,6.17538981441,1.68220534339,-1.19768720032,0.503482847478,0.124478140786,-0.431284335103,-1.68220534339,-0.175389814409,1.19768720032
20.1253155203,6.17660098103,1.58639036736,-1.19834765587,0.502977263741,0.124360835652,-0.445315520257,-1.58639036736,-0.176600981032,1.19834765587
20.6194435988,6.1775987812,1.49052255489,-1.19979909038,0.50376660038,0.124387392735,-0.459443598771,-1.49052255489,-0.177598781198,1.19979909038
21.1136515012,6.17875851018,1.39453862766,-1.2,0.504735145658,0.124358209995,-0.473651501242,-1.39453862766,-0.178758510179,1.2
21.6079521821,6.18006855619,1.29853862766,-1.19866028336,0.505875733122,0.124316005741,-0.487952182127,-1.29853862766,-0.180068556195,1.19866028336
22.1023576666,6.18155008455,1.20264580498,-1.19550547859,0.50739388513,0.124206755105,-0.50235766658,-1.20264580498,-0.181550084546,1.19550547859
22.5968816735,6.18322106152,1.1070053667,-1.189929383,0.50930891691,0.123969648041,-0.516881673459,-1.1070053667,-0.183221061517,1.189929383
23.0915393585,6.1850531386,1.01181101606,-1.1812889327,0.510083629502,0.123476247822,-0.531539358518,-1.01181101606,-0.185053138597,1.1812889327
23.5863436098,6.18660955441,0.917307901437,-1.17136876464,0.511640048844,0.122960059272,-0.546343609761,-0.917307901437,-0.18660955441,1.17136876464
24.081272374,6.1880284079,0.823598400268,-1.15892535121,0.513695801081,0.121963767931,-0.561272374035,-0.823598400268,-0.188028407899,1.15892535121
24.5763146466,6.18901524515,0.730884372174,-1.14311753883,0.516903280618,0.120836258031,-0.576314646585,-0.730884372174,-0.18901524515,1.14311753883
25.0714358661,6.18968502152,0.63943496907,-1.12210295512,0.52124248314,0.119151780447,-0.59143586611,-0.63943496907,-0.189685021518,1.12210295512
25.566610668,6.18978623785,0.549666732662,-1.09402810445,0.527692473715,0.116943069054,-0.606610668021,-0.549666732662,-0.18978623785,1.09402810445
26.061793567,6.18926072243,0.462144484304,-1.05529458727,0.536609364489,0.113820718004,-0.621793566956,-0.462144484304,-0.189260722426,1.05529458727
26.5569344247,6.18774530935,0.377720917323,-1.00023442068,0.545391853097,0.109666686907,-0.636934424654,-0.377720917323,-0.187745309354,1.00023442068
27.0519540493,6.18424782321,0.297702163668,-0.927170145967,0.554316632204,0.103736938311,-0.651954049305,-0.297702163668,-0.184247823209,0.927170145967
27.5466938751,6.17713995885,0.22352855199,-0.834243047992,0.563764999204,0.0959420964717,-0.666693875069,-0.22352855199,-0.177139958848,0.834243047992
28.0408650717,6.16471514351,0.156789108152,-0.719445139582,0.573478201132,0.0856362611983,-0.680865071693,-0.156789108152,-0.164715143508,0.719445139582
28.5340422831,6.14456056701,0.0992334969857,-0.581749098098,0.583379340156,0.07187726855,-0.694042283104,-0.0992334969857,-0.144560567014,0.581749098098
29.0256071286,6.11328055063,0.0526935691373,-0.420947958404,0.593444095871,0.0539090119304,-0.705607128574,-0.0526935691373,-0.11328055063,0.420947958404
29.5146695726,6.06663034228,0.0190177324651,-0.237721655814,0.623920846537,0.0304932098846,-0.714669572595,-0.0190177324651,-0.0666303422787,0.237721655814
30.0,6.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,0.0
