x,vx,z,vz,thrust,theta,rel_x,rel_z,rel_vx,rel_vz
0.0,8.06451612903,5.0,0.0,0.5,0.2,0.0,-5.0,-0.0645161290323,0.0
1.29271483717,8.07865712077,4.99872426098,-0.225819089393,0.388739837435,0.183416966144,-0.0127148371709,-4.99872426098,-0.0786571207713,0.225819089393
1.93900740683,8.06284229516,4.98065873381,-0.414268334497,0.401739682922,0.178584913439,-0.0190074068329,-4.98065873381,-0.0628422951593,0.414268334497
2.58403479045,8.04801889381,4.94751726707,-0.58170754558,0.414594426592,0.175283943903,-0.0240347904523,-4.94751726707,-0.0480188938129,0.58170754558
3.22787630197,8.03493073658,4.90098066344,-0.72852084827,0.427341597834,0.173268579469,-0.0278763019697,-4.90098066344,-0.0349307365785,0.72852084827
3.87067076088,8.02425161934,4.8426989956,-0.855012244991,0.439996953466,0.172241354359,-0.0306707608815,-4.8426989956,-0.0242516193352,0.855012244991
4.51261089037,8.01652194018,4.77429801603,-0.961433955348,0.45254529425,0.171979156541,-0.032610890365,-4.77429801603,-0.0165219401844,0.961433955348
5.15393264561,8.01217003559,4.69738329963,-1.04804290424,0.46501884092,0.17227252771,-0.0339326456107,-4.69738329963,-0.0121700355903,1.04804290424
5.79490624849,8.01151829509,4.61353986732,-1.11502599559,0.477410926808,0.17287636903,-0.0349062484945,-4.61353986732,-0.0115182950908,1.11502599559
6.43582771199,8.01473025743,4.52433778761,-1.16255448526,0.489692475013,0.173690338284,-0.0358277119941,-4.52433778761,-0.0147302574287,1.16255448526
7.07700613263,8.02189926255,4.43133342881,-1.19083539212,0.501895673858,0.174517183714,-0.0370061326339,-4.43133342881,-0.0218992625545,1.19083539212
7.71875807352,8.03298168496,4.33606659741,-1.2,0.513158940258,0.175327338354,-0.0387580735157,-4.33606659741,-0.0329816849596,1.2
8.36139660852,8.04767086932,4.24006659741,-1.19153287461,0.509671840789,0.175788945511,-0.0413966085215,-4.24006659741,-0.0476708693217,1.19153287461
9.00521027796,8.06152239685,4.14474396743,-1.18862529137,0.50511437578,0.176127314723,-0.0452102779553,-4.14474396743,-0.0615223968515,1.18862529137
9.6501320696,8.07414641784,4.04965394411,-1.19294517313,0.505703039097,0.176281580043,-0.0501320696025,-4.04965394411,-0.0741464178418,1.19294517313
10.2960637832,8.08685635228,3.95421833026,-1.19635963877,0.507889820598,0.176343393351,-0.0560637832009,-3.95421833026,-0.0868563522757,1.19635963877
10.9430122913,8.10002595842,3.85850955916,-1.19633827683,0.507113525571,0.176482924992,-0.0630122912929,-3.85850955916,-0.100025958424,1.19633827683
11.5910143679,8.11287838645,3.76280249702,-1.19755960218,0.506401935316,0.176540477796,-0.0710143678854,-3.76280249702,-0.112878386451,1.19755960218
12.2400446387,8.1253711759,3.66699772884,-1.19990997065,0.508045051024,0.176390199701,-0.0800446387262,-3.66699772884,-0.125371175903,1.19990997065
12.8900743329,8.13800551076,3.57100493119,-1.19965077012,0.507652400449,0.176319554434,-0.090074332919,-3.57100493119,-0.138005510764,1.19965077012
13.5411147737,8.15027099614,3.47503286959,-1.2,0.507879665953,0.176380923137,-0.10111477372,-3.47503286959,-0.150270996139,1.2
14.1931364534,8.16245310644,3.37903286959,-1.2,0.508232220625,0.176332134131,-0.113136453357,-3.37903286959,-0.162453106444,1.2
14.8461327018,8.17450020598,3.28303286959,-1.1994376942,0.509654366817,0.176223942431,-0.126132701822,-3.28303286959,-0.174500205982,1.1994376942
15.5000927183,8.18666683006,3.18707785405,-1.19661976286,0.510114418404,0.176066284243,-0.140092718255,-3.18707785405,-0.186666830064,1.19661976286
16.1550260647,8.19864111003,3.09134827303,-1.19305458878,0.50963424797,0.175802208083,-0.155026064727,-3.09134827303,-0.198641110026,1.19305458878
16.8109173536,8.2100772553,2.99590390594,-1.19020812052,0.505164433734,0.17537085083,-0.170917353577,-2.99590390594,-0.210077255295,1.19020812052
17.4677235339,8.21973641061,2.90068725631,-1.19434224549,0.505954546565,0.17486384006,-0.187723533933,-2.90068725631,-0.219736410606,1.19434224549
