x,vx,z,vz,thrust,theta,rel_x,rel_z,rel_vx,rel_vz
0.0,9.07258064516,5.0,0.0,0.5,0.2,0.0,-5.0,-0.0725806451613,0.0
1.45271483717,9.0625506773,4.99872426098,-0.200253976761,0.402905938706,0.191510060882,-0.0127148371709,-4.99872426098,-0.062550677305,0.200253976761
2.17771889135,9.04025372896,4.98270394279,-0.367390037524,0.413484812697,0.18922942248,-0.0177188913537,-4.98270394279,-0.0402537289643,0.367390037524
2.90093918967,9.02005374942,4.95331273983,-0.517623842662,0.423810509852,0.187968727045,-0.0209391896683,-4.95331273983,-0.0200537494212,0.517623842662
3.62254348963,9.00244488807,4.91190283227,-0.651471160996,0.433858424502,0.187441461747,-0.0225434896257,-4.91190283227,-0.00244488806738,0.651471160996
4.34273908067,8.98776225634,4.85978513947,-0.769456683129,0.443637551885,0.187520418972,-0.0227390806746,-4.85978513947,0.0122377436623,0.769456683129
5.06176006118,8.9762852007,4.7982286046,-0.872080101459,0.453129088758,0.18803765671,-0.0217600611846,-4.7982286046,0.023714799302,0.872080101459
5.77986287724,8.96819122691,4.72846219624,-0.959853285774,0.462345179893,0.188916342563,-0.0198628772427,-4.72846219624,0.0318087730894,0.959853285774
6.4973181754,8.9636216691,4.65167393348,-1.03326243474,0.471275919178,0.190045226693,-0.0173181753971,-4.65167393348,0.0363783308971,1.03326243474
7.21440790892,8.96264466357,4.56901293879,-1.09279696066,0.479962529617,0.191329486408,-0.0144079089237,-4.56901293879,0.0373553364317,1.09279696066
7.93141948201,8.96527722395,4.48158918203,-1.13887007938,0.488416813157,0.19278588294,-0.0114194820088,-4.48158918203,0.0347227760532,1.13887007938
8.64864165993,8.97155730479,4.39047957548,-1.17188043825,0.496669808542,0.194275845622,-0.00864165992728,-4.39047957548,0.0284426952071,1.17188043825
9.3663662443,8.98142896093,4.29672914048,-1.19215837333,0.504741385165,0.195778919834,-0.00636624430089,-4.29672914048,0.0185710390738,1.19215837333
10.0848805612,8.9948269104,4.20135647053,-1.2,0.511855461054,0.197289327158,-0.00488056118419,-4.20135647053,0.00517308960232,1.2
10.804466714,9.01143772529,4.10535647053,-1.19691807339,0.517564017346,0.198501818622,-0.00446671398961,-4.10535647053,-0.0114377252899,1.19691807339
11.525381732,9.0305574376,4.00960302463,-1.18507703327,0.507743874299,0.199266631138,-0.00538173203179,-4.00960302463,-0.0305574376001,1.18507703327
12.2478263271,9.04688151691,3.91479686201,-1.18876238573,0.508182965806,0.199776513283,-0.00782632706527,-3.91479686201,-0.0468815169136,1.18876238573
12.9715768484,9.06348990198,3.81969587112,-1.19184127887,0.507225280411,0.200028894459,-0.0115768484321,-3.81969587112,-0.0634899019774,1.19184127887
13.6966560406,9.07972919747,3.72434856879,-1.19646266208,0.508644569636,0.200087314042,-0.0166560405969,-3.72434856879,-0.079729197465,1.19646266208
14.4230343764,9.09620645198,3.62863155581,-1.19886789748,0.509813826014,0.200005482789,-0.0230343763945,-3.62863155581,-0.0962064519777,1.19886789748
15.1507308926,9.11272652677,3.53272212402,-1.19942636342,0.510040292474,0.19979556635,-0.0307308925654,-3.53272212402,-0.112726526768,1.19942636342
15.8797490147,9.12888631133,3.43676801494,-1.19959561529,0.509892038603,0.199812066079,-0.0397490146896,-3.43676801494,-0.128886311326,1.19959561529
16.6100599195,9.144753539,3.34080036572,-1.2,0.51043963454,0.200158894307,-0.0500599194631,-3.34080036572,-0.144753538999,1.2
17.3416402027,9.16081847104,3.24480036572,-1.19960200921,0.511224611891,0.200565126706,-0.0616402026806,-3.24480036572,-0.160818471036,1.19960200921
18.0745056805,9.17720181693,3.14883220499,-1.19803931734,0.511616501565,0.201066568575,-0.0745056804841,-3.14883220499,-0.177201816932,1.19803931734
18.808681826,9.19385018084,3.0529890596,-1.19594404163,0.511238467813,0.201531954322,-0.0886818259648,-3.0529890596,-0.19385018084,1.19594404163
19.5441898405,9.21048436927,2.95731353626,-1.19451752798,0.51217447627,0.201693814817,-0.104189840546,-2.95731353626,-0.210484369267,1.19451752798
20.2810285902,9.22728208018,2.86175213401,-1.19165026763,0.510709641221,0.20155728169,-0.121028590182,-2.86175213401,-0.227282080182,1.19165026763
21.0192111564,9.24323226285,2.7664201126,-1.19105692561,0.50921179765,0.201363572342,-0.139211156439,-2.7664201126,-0.243232262847,1.19105692561
21.7586697373,9.25829282089,2.67113555856,-1.1927800339,0.510476995795,0.201334500691,-0.158669737318,-2.67113555856,-0.25829282089,1.1927800339
22.4993331631,9.27349403794,2.57571315584,-1.19251498133,0.511482070712,0.201325011145,-0.179333163065,-2.57571315584,-0.273494037942,1.19251498133
