x,vx,z,vz,thrust,theta,rel_x,rel_z,rel_vx,rel_vz
0.0,5.04032258065,5.0,0.0,0.5,0.2,0.0,-5.0,-0.0403225806452,0.0
0.812714837171,5.15157268001,4.99872426098,-0.157132644386,0.418496971505,0.151774488097,-0.0127148371709,-4.99872426098,-0.15157268001,0.157132644386
1.22484065157,5.17038530878,4.98615364941,-0.295234929569,0.421496125678,0.136131061033,-0.024840651574,-4.98615364941,-0.17038530878,0.295234929569
1.63847147628,5.17918180504,4.96253485502,-0.427080302959,0.426043745492,0.124388959379,-0.038471476276,-4.96253485502,-0.17918180504,0.427080302959
2.05280602068,5.18088861198,4.92836843075,-0.550677118427,0.431636719777,0.115727573068,-0.052806020681,-4.92836843075,-0.180888611979,0.550677118427
2.46727710964,5.17773973158,4.88431426134,-0.66467788969,0.437913965723,0.109382596664,-0.0672771096383,-4.88431426134,-0.177739731583,0.66467788969
2.88149628817,5.17138341526,4.83114003022,-0.768202921303,0.444617645262,0.104853238205,-0.0814962881652,-4.83114003022,-0.171383415255,0.768202921303
3.29520696139,5.1630960371,4.76968379651,-0.860721680219,0.451554477367,0.101799725218,-0.0952069613869,-4.76968379651,-0.1630960371,0.860721680219
3.70825464435,5.1539085505,4.7008260621,-0.941974919655,0.458589728606,0.0996535794413,-0.108254644353,-4.7008260621,-0.1539085505,0.941974919655
4.12056732839,5.14444519322,4.62546806853,-1.011871678,0.465620678128,0.0984218556005,-0.120567328388,-4.62546806853,-0.144445193217,1.011871678
4.53212294385,5.13533937425,4.5445183343,-1.070484003,0.472594452682,0.097567612572,-0.132122943849,-4.5445183343,-0.135339374246,1.070484003
4.94295009379,5.12683278999,4.45887961407,-1.11792908287,0.479475451988,0.0974942343847,-0.142950093791,-4.45887961407,-0.126832789988,1.11792908287
5.35309671698,5.11947878201,4.3694452874,-1.15441145169,0.486242104654,0.0974222652993,-0.153096716978,-4.3694452874,-0.119478782015,1.15441145169
5.76265501954,5.11324059039,4.27709237128,-1.18011314002,0.492891905572,0.0977259291495,-0.162655019543,-4.27709237128,-0.113240590392,1.18011314002
6.17171426678,5.10837546326,4.1826833201,-1.19524892966,0.499429777889,0.098058367994,-0.17171426678,-4.1826833201,-0.108375463259,1.19524892966
6.58038430385,5.10487320185,4.0870634057,-1.2,0.503264421703,0.0985143386949,-0.180384303847,-4.0870634057,-0.104873201852,1.2
6.98877416,5.10239302728,3.9910634057,-1.19868113462,0.502390286775,0.0989529116035,-0.188774160001,-3.9910634057,-0.102393027285,1.19868113462
7.39696560219,5.1001657438,3.89516891493,-1.19878884246,0.501723621716,0.0993603996896,-0.196965602191,-3.89516891493,-0.100165743797,1.19878884246
7.8049788617,5.09819423162,3.79926580753,-1.19999037226,0.502950814024,0.0997488251982,-0.204978861705,-3.79926580753,-0.0981942316171,1.19999037226
8.2128344002,5.09676008428,3.70326657775,-1.19926914836,0.502256106176,0.100076120443,-0.2128344002,-3.70326657775,-0.096760084276,1.19926914836
8.6205752069,5.09549989739,3.60732504588,-1.19968017771,0.502329321212,0.100391249547,-0.2205752069,-3.60732504588,-0.0954998973927,1.19968017771
9.02821519864,5.09452357935,3.51135063167,-1.2,0.502806089082,0.100702426426,-0.228215198644,-3.51135063167,-0.0945235793477,1.2
9.43577708494,5.09388841358,3.41535063167,-1.19958596798,0.502617137524,0.101010702303,-0.235777084941,-3.41535063167,-0.093888413584,1.19958596798
9.84328815798,5.09347966943,3.31938375423,-1.19949768369,0.502257634043,0.101236678725,-0.243288157978,-3.31938375423,-0.0934796694318,1.19949768369
10.2507665315,5.09320013878,3.22342393953,-1.2,0.503311509042,0.101498760699,-0.250766531487,-3.22342393953,-0.0932001387764,1.2
10.6582225425,5.09330545949,3.12742393953,-1.19884610103,0.502290309247,0.101749954519,-0.258222542549,-3.12742393953,-0.0933054594902,1.19884610103
11.0656869793,5.09344437563,3.03151625145,-1.19933819794,0.502435813949,0.102016771715,-0.265686979276,-3.03151625145,-0.0934443756316,1.19933819794
11.4731625293,5.09381808505,2.93556919561,-1.19962050754,0.503238689647,0.102299867049,-0.273162529301,-2.93556919561,-0.0938180850488,1.19962050754
11.8806679761,5.09454337931,2.83959955501,-1.19864813775,0.503066892605,0.102574655512,-0.280667976085,-2.83959955501,-0.0945433793073,1.19864813775
12.2882314464,5.09544903261,2.74370770399,-1.19797182544,0.502737718301,0.102843852788,-0.288231446416,-2.74370770399,-0.0954490326131,1.19797182544
12.695867369,5.09650166572,2.64786995796,-1.19784161985,0.502451172629,0.103189260151,-0.295867369038,-2.64786995796,-0.0965016657235,1.19784161985
13.1035875023,5.09776660978,2.55204262837,-1.19819600747,0.502024849641,0.10350524325,-0.303587502296,-2.55204262837,-0.0977666097804,1.19819600747
13.5114088311,5.09919350901,2.45618694777,-1.19925507423,0.502496766917,0.103804295915,-0.311408831063,-2.45618694777,-0.0991935090056,1.19925507423
13.9193443118,5.1009147309,2.36024654183,-1.19958800341,0.502464984884,0.104145606597,-0.319344311753,-2.36024654183,-0.100914730896,1.19958800341
14.3274174902,5.10287605516,2.26427950156,-1.2,0.503675222176,0.104540011762,-0.327417490184,-2.26427950156,-0.102876055159,1.2
14.7356475746,5.10532341538,2.16827950156,-1.19851920565,0.50183687777,0.104972458196,-0.335647574619,-2.16827950156,-0.105323415379,1.19851920565
15.1440734478,5.10777000629,2.07239796511,-1.2,0.503242178577,0.105445088218,-0.344073447819,-2.07239796511,-0.107770006288,1.2
