ax,ay,az,gx,gy,gz,mx,my,mx
-0.148441,0.344765,9.52892,0.00957802,0.0148991,0.00638535,6.39141,26.4492,39.6211
-0.00957681,0.411803,9.35654,0.00851379,0.0106422,0.00957802,6.39141,26.4492,39.6211
-0.0909797,0.402226,9.60075,0.0042569,0.0127707,0.0117065,6.39141,26.4492,39.6211
-0.00957681,0.42138,9.43315,0.00744957,0.0159634,0.0106422,6.39141,26.4492,39.6211
-0.105345,0.383072,9.54329,0.00851379,0.0148991,0.00744957,6.39141,26.4492,39.6211
-0.138864,0.42138,9.59596,0.00851379,0.00851379,0.00319267,6.39141,26.4492,39.6211
-0.0143652,0.435745,9.48583,0.00851379,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.00957681,0.392649,9.46667,0.00638535,0.0138349,0.0127707,6.39141,26.4492,39.6211
-0.0766145,0.42138,9.55287,0.0042569,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.100556,0.373495,9.4571,0.00851379,0.0180918,0.00532112,6.39141,26.4492,39.6211
-0.0861913,0.373495,9.47625,0.00638535,0.0127707,0.00638535,6.39141,26.4492,39.6211
-0.100556,0.311246,9.45231,0.00532112,0.0106422,0.00744957,6.39141,26.4492,39.6211
-0.0622492,0.325611,9.54808,0.00532112,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.110133,0.296881,9.64863,0.00638535,0.0170276,0.0117065,6.39141,26.4492,39.6211
-0.134075,0.454898,9.60554,0.00744957,0.0127707,0.00851379,6.39141,26.4492,39.6211
-0.181959,0.368707,9.4954,0.00532112,0.0106422,0.00319267,6.39141,26.4492,39.6211
-0.0861913,0.493206,9.45231,0.00744957,0.0127707,0.00532112,6.39141,26.4492,39.6211
-0.0574608,0.430956,9.60554,0.00957802,0.0127707,0.0106422,6.39141,26.4492,39.6211
-0.071826,0.383072,9.55765,0.00851379,0.0148991,0.0106422,6.39141,26.4492,39.6211
-0.134075,0.392649,9.57202,0.00851379,0.0180918,0.0117065,6.39141,26.4492,39.6211
-0.124498,0.397437,9.4954,0.0117065,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.0191536,0.354342,9.48104,0.00744957,0.0170276,0.00319267,6.39141,26.4492,39.6211
-0.0766145,0.363919,9.64384,0.00319267,0.0138349,0.00319267,6.39141,26.4492,39.6211
-0.0861913,0.411803,9.42837,0.00957802,0.00957802,0.00957802,6.39141,26.4492,39.6211
-0.0814029,0.339977,9.52892,0.00744957,0.0127707,0.00957802,6.39141,26.4492,39.6211
-0.105345,0.411803,9.50498,0.00532112,0.0180918,0.00957802,6.39141,26.4492,39.6211
-0.0670376,0.392649,9.49062,0.00638535,0.019156,0.0127707,6.39141,26.4492,39.6211
-0.143652,0.45011,9.59117,0.00957802,0.0159634,0.00957802,6.39141,26.4492,39.6211
-0.0191536,0.311246,9.61511,0.00851379,0.0138349,0.0106422,6.39141,26.4492,39.6211
-0.105345,0.335188,9.5816,0.00744957,0.0106422,0.0117065,6.39141,26.4492,39.6211
-0.129287,0.383072,9.51456,0.00744957,0.0148991,0.0106422,6.39141,26.4492,39.6211
-0.129287,0.354342,9.48104,0.00851379,0.0159634,0.0106422,6.39141,26.4492,39.6211
-0.186748,0.407014,9.62948,0.00744957,0.0180918,0.0106422,6.39141,26.4492,39.6211
-0.134075,0.397437,9.48583,0.0106422,0.0180918,0.00744957,6.39141,26.4492,39.6211
-0.110133,0.426168,9.46667,0.0106422,0.0138349,0.00957802,6.39141,26.4492,39.6211
-0.0814029,0.435745,9.48104,0.00638535,0.0106422,0.0117065,6.39141,26.4492,39.6211
-0.191536,0.397437,9.54808,0.00532112,0.0180918,0.00744957,6.39141,26.4492,39.6211
-0.134075,0.440533,9.73004,0.00212845,0.0159634,0.00851379,6.39141,26.4492,39.6211
0.0526724,0.497994,9.47625,0.00212845,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.177171,0.426168,9.61511,0.00744957,0.0106422,0.0106422,6.39141,26.4492,39.6211
-0.0383072,0.45011,9.48104,0.0117065,0.0148991,0.0127707,6.39141,26.4492,39.6211
-0.11971,0.35913,9.60554,0.0042569,0.0127707,0.00638535,6.39141,26.4492,39.6211
-0.00957681,0.354342,9.52892,0.00532112,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.100556,0.42138,9.58638,0.00957802,0.0159634,0.0117065,6.39141,26.4492,39.6211
-0.0430956,0.45011,9.47625,0.00851379,0.0138349,0.0106422,6.39141,26.4492,39.6211
-0.110133,0.435745,9.63906,0.00319267,0.0180918,0.00638535,6.39141,26.4492,39.6211
-0.0526724,0.435745,9.48583,0.0042569,0.00851379,0.00957802,6.39141,26.4492,39.6211
-0.0766145,0.407014,9.5816,0.00851379,0.00957802,0.00532112,6.39141,26.4492,39.6211
-0.0143652,0.407014,9.5385,0.00851379,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.114922,0.42138,9.61511,0.00638535,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.114922,0.397437,9.67257,0.00957802,0.0148991,0.00744957,6.39141,26.4492,39.6211
-0.143652,0.411803,9.54808,0.0117065,0.0148991,0.00638535,6.39141,26.4492,39.6211
-0.105345,0.440533,9.50019,0.00851379,0.0159634,0.00851379,6.39141,26.4492,39.6211
-0.0766145,0.373495,9.52892,0.00744957,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.105345,0.45011,9.58638,0.00957802,0.019156,0.00957802,6.39141,26.4492,39.6211
-0.134075,0.392649,9.54808,0.0117065,0.0138349,0.00638535,6.39141,26.4492,39.6211
-0.129287,0.363919,9.53371,0.00957802,0.0159634,0.00851379,6.39141,26.4492,39.6211
-0.0430956,0.416591,9.43315,0.00851379,0.0180918,0.00851379,6.39141,26.4492,39.6211
-0.105345,0.402226,9.50977,0.00106422,0.0138349,0.00851379,6.39141,26.4492,39.6211
-0.0814029,0.306458,9.55287,0.00744957,0.0138349,0.00957802,6.39141,26.4492,39.6211
-0.0526724,0.383072,9.62469,0.00638535,0.0170276,0.00744957,6.39141,26.4492,39.6211
-0.167594,0.402226,9.64384,0.00851379,0.0127707,0.0127707,6.39141,26.4492,39.6211
-0.0670376,0.383072,9.52892,0.0148991,0.00957802,0.0117065,6.39141,26.4492,39.6211
-0.0766145,0.387861,9.46188,0.00319267,0.0117065,0.00744957,6.39141,26.4492,39.6211
-0.114922,0.392649,9.53371,0.00532112,0.0138349,0.00744957,6.39141,26.4492,39.6211
-0.143652,0.42138,9.4571,0.0042569,0.0117065,0.00957802,6.39141,26.4492,39.6211
-0.172383,0.45011,9.57202,0.00957802,0.0138349,0.0127707,6.39141,26.4492,39.6211
-0.0670376,0.383072,9.58638,0.00957802,0.0170276,0.00851379,6.39141,26.4492,39.6211
-0.0574608,0.416591,9.51456,0.0042569,0.0138349,0.00744957,6.39141,26.4492,39.6211
0.00957681,0.320823,9.43794,0.00638535,0.0117065,0.00744957,6.39141,26.4492,39.6211
-0.047884,0.354342,9.52413,0.00638535,0.0138349,0.00957802,6.39141,26.4492,39.6211
-0.0814029,0.373495,9.57202,0.00532112,0.0127707,0.0127707,6.39141,26.4492,39.6211
-0.143652,0.397437,9.56244,0.00638535,0.0106422,0.00851379,6.39141,26.4492,39.6211
-0.0861913,0.387861,9.29908,0.00851379,0.0148991,0.0106422,6.39141,26.4492,39.6211
-0.0287304,0.402226,9.4571,0.00638535,0.0170276,0.0127707,6.39141,26.4492,39.6211
-0.023942,0.368707,9.53371,0.00638535,0.0170276,0.0117065,6.39141,26.4492,39.6211
-0.0766145,0.440533,9.58638,0.00638535,0.0127707,0.00957802,6.39141,26.4492,39.6211
-0.158017,0.363919,9.54329,0.00851379,0.0148991,0.0042569,6.39141,26.4492,39.6211
-0.0766145,0.392649,9.54329,0.00106422,0.0180918,0.00851379,6.39141,26.4492,39.6211
-0.114922,0.392649,9.55287,0.00638535,0.019156,0.00744957,6.39141,26.4492,39.6211
-0.143652,0.402226,9.50977,0.00744957,0.0170276,0.00851379,6.39141,26.4492,39.6211
-0.100556,0.440533,9.40442,0.00957802,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.181959,0.35913,9.65821,0.00638535,0.0180918,0.00638535,6.39141,26.4492,39.6211
-0.110133,0.368707,9.59117,0.00106422,0.0106422,0.00851379,6.39141,26.4492,39.6211
-0.0574608,0.435745,9.53371,0.00106422,0.00957802,0.0159634,6.39141,26.4492,39.6211
-0.134075,0.42138,9.64384,0.00319267,0.0159634,0.00638535,6.39141,26.4492,39.6211
-0.100556,0.325611,9.45231,0.00638535,0.0138349,0.0042569,6.39141,26.4492,39.6211
-0.0287304,0.373495,9.4954,0.00851379,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.191536,0.35913,9.40442,0.00851379,0.0202203,0.0042569,6.39141,26.4492,39.6211
-0.138864,0.339977,9.67257,0.00957802,0.0159634,0.0138349,6.39141,26.4492,39.6211
-0.0622492,0.387861,9.44752,0.0042569,0.0117065,0.0127707,6.39141,26.4492,39.6211
-0.153229,0.411803,9.50019,0.00532112,0.0117065,0.00851379,6.39141,26.4492,39.6211
-0.0861913,0.354342,9.57681,0.00638535,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.100556,0.397437,9.56244,0.00744957,0.0127707,0.00532112,6.39141,26.4492,39.6211
-0.134075,0.426168,9.50498,0.00319267,0.0170276,0.00851379,6.39141,26.4492,39.6211
-0.105345,0.426168,9.49062,0.00638535,0.0148991,0.0106422,6.39141,26.4492,39.6211
-0.167594,0.430956,9.46667,0.00319267,0.0117065,0.00744957,6.39141,26.4492,39.6211
-0.047884,0.363919,9.56244,0.00212845,0.0180918,0.00638535,6.39141,26.4492,39.6211
-0.0143652,0.3304,9.53371,0.0117065,0.0159634,0.00957802,6.39141,26.4492,39.6211
-0.00957681,0.35913,9.56244,0.0106422,0.0159634,0.0106422,6.39141,26.4492,39.6211
-0.105345,0.368707,9.75398,0.00532112,0.0148991,0.00744957,6.39141,26.4492,39.6211
-0.215478,0.383072,9.65821,0.0106422,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.0383072,0.383072,9.61033,0.00319267,0.0138349,0.00638535,6.39141,26.4492,39.6211
-0.047884,0.407014,9.52413,0.00212845,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.129287,0.416591,9.65342,0.0042569,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.143652,0.387861,9.59596,0.0042569,0.0170276,0.00638535,6.39141,26.4492,39.6211
-0.181959,0.416591,9.45231,0.00744957,0.0138349,0.0042569,6.39141,26.4492,39.6211
-0.0383072,0.440533,9.67736,0.00744957,0.00957802,0.0127707,6.39141,26.4492,39.6211
-0.11971,0.407014,9.56244,0.0117065,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.0383072,0.320823,9.48583,0.00957802,0.00957802,0.00851379,6.39141,26.4492,39.6211
-0.00957681,0.397437,9.46667,0.0042569,0.0106422,0.00851379,6.39141,26.4492,39.6211
-0.0814029,0.416591,9.55765,0.00744957,0.0170276,0.00638535,6.39141,26.4492,39.6211
-0.0574608,0.407014,9.57681,0.00744957,0.0148991,0.00638535,6.39141,26.4492,39.6211
-0.0287304,0.474052,9.55765,0.00957802,0.00957802,0.00532112,6.39141,26.4492,39.6211
-0.110133,0.387861,9.48583,0.00957802,0.0117065,0.00851379,6.39141,26.4492,39.6211
-0.167594,0.354342,9.62948,0.00638535,0.0138349,0.0148991,6.39141,26.4492,39.6211
-0.124498,0.373495,9.43315,0.0042569,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.0574608,0.387861,9.5385,0.00744957,0.0127707,0.00532112,6.39141,26.4492,39.6211
-0.124498,0.474052,9.64384,0.00744957,0.0170276,0.00744957,6.39141,26.4492,39.6211
-0.124498,0.445322,9.48104,0.00638535,0.0170276,0.00744957,6.39141,26.4492,39.6211
-0.114922,0.392649,9.62469,0.00957802,0.00851379,0.0138349,6.39141,26.4492,39.6211
-0.0191536,0.392649,9.42837,0.00744957,0.0138349,0.00851379,6.39141,26.4492,39.6211
-0.0814029,0.45011,9.54329,0.00957802,0.0106422,0.0117065,6.39141,26.4492,39.6211
-0.0861913,0.469264,9.44752,0.0106422,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.0670376,0.363919,9.4954,0.00851379,0.0170276,0.00957802,6.39141,26.4492,39.6211
0.0430956,0.416591,9.43794,0.00212845,0.0127707,0.00957802,6.39141,26.4492,39.6211
-0.0766145,0.454898,9.60554,0.00638535,0.0148991,0.00638535,6.39141,26.4492,39.6211
-0.0526724,0.296881,9.54808,0.00319267,0.0127707,0.0106422,6.39141,26.4492,39.6211
-0.124498,0.344765,9.4571,0.00532112,0.0117065,0.0106422,6.39141,26.4492,39.6211
-0.172383,0.383072,9.50977,0.0127707,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.138864,0.311246,9.414,0.0127707,0.00957802,0.00532112,6.39141,26.4492,39.6211
-0.047884,0.416591,9.40442,0.00319267,0.00638535,0.00638535,6.39141,26.4492,39.6211
-0.134075,0.3304,9.38527,0.00532112,0.0127707,0.0106422,6.39141,26.4492,39.6211
-0.138864,0.392649,9.50498,0.00744957,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.0766145,0.392649,9.44273,0.00319267,0.0138349,0.00957802,6.39141,26.4492,39.6211
-0.177171,0.440533,9.53371,0.00212845,0.0159634,0.00957802,6.39141,26.4492,39.6211
-0.134075,0.35913,9.55765,0.0042569,0.0170276,0.00957802,6.39141,26.4492,39.6211
-0.0861913,0.3304,9.59596,0.00851379,0.0117065,0.0106422,6.39141,26.4492,39.6211
-0.0526724,0.407014,9.63427,0.00744957,0.00744957,0.0106422,6.39141,26.4492,39.6211
-0.0670376,0.430956,9.57681,0.00319267,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.023942,0.407014,9.4954,0.00319267,0.0212845,0.00638535,6.39141,26.4492,39.6211
-0.100556,0.349553,9.48104,0.00638535,0.0202203,0.00851379,6.39141,26.4492,39.6211
-0.0526724,0.344765,9.414,0.00957802,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.0526724,0.339977,9.50977,0.00957802,0.0106422,0.00744957,6.39141,26.4492,39.6211
-0.114922,0.435745,9.5816,0.00957802,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.0766145,0.320823,9.48104,0.00638535,0.0148991,0.0127707,6.39141,26.4492,39.6211
-0.186748,0.373495,9.60554,0.00638535,0.0127707,0.00744957,6.39141,26.4492,39.6211
-0.153229,0.416591,9.38048,0.00851379,0.00744957,0.00957802,6.39141,26.4492,39.6211
-0.114922,0.402226,9.4954,0.0042569,0.0106422,0.0106422,6.39141,26.4492,39.6211
-0.0670376,0.42138,9.57202,0.00851379,0.0180918,0.0042569,6.39141,26.4492,39.6211
-0.0814029,0.373495,9.56244,0.0117065,0.0117065,0.00851379,6.39141,26.4492,39.6211
-0.0430956,0.42138,9.60075,0.0117065,0.0148991,0.0106422,6.39141,26.4492,39.6211
-0.0814029,0.344765,9.52892,0.0042569,0.0159634,0.0117065,6.39141,26.4492,39.6211
-0.0861913,0.363919,9.56244,0.00744957,0.00957802,0.00957802,6.39141,26.4492,39.6211
-0.0430956,0.411803,9.48104,0.00957802,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.0909797,0.416591,9.5816,0.00957802,0.0138349,0.0042569,6.39141,26.4492,39.6211
-0.11971,0.311246,9.46667,0.00638535,0.0159634,0.00638535,6.39141,26.4492,39.6211
-0.148441,0.335188,9.54808,0.00532112,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.134075,0.416591,9.53371,0.00744957,0.0159634,0.0106422,6.39141,26.4492,39.6211
-0.0622492,0.363919,9.5816,0.00532112,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.0670376,0.392649,9.55287,0.00851379,0.00957802,0.00638535,6.39141,26.4492,39.6211
-0.0766145,0.387861,9.57202,0.00851379,0.0127707,0.0106422,6.39141,26.4492,39.6211
-0.047884,0.35913,9.55765,0.00957802,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.0909797,0.354342,9.5816,0.00638535,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.0622492,0.392649,9.51456,0.00319267,0.0117065,0.0106422,6.39141,26.4492,39.6211
-0.129287,0.354342,9.48583,0.0042569,0.0117065,0.00957802,6.39141,26.4492,39.6211
-0.129287,0.411803,9.50019,0.00957802,0.0180918,0.00851379,6.39141,26.4492,39.6211
-0.0526724,0.387861,9.55765,0.00851379,0.0148991,0.00744957,6.39141,26.4492,39.6211
-0.124498,0.344765,9.48104,0.00532112,0.0127707,0.00851379,6.39141,26.4492,39.6211
-0.114922,0.397437,9.48583,0.00851379,0.0138349,0.0106422,6.39141,26.4492,39.6211
-0.0814029,0.397437,9.54808,0.00851379,0.0127707,0.00744957,6.39141,26.4492,39.6211
-0.071826,0.354342,9.44752,0.00851379,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.00957681,0.383072,9.47625,0.00638535,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.129287,0.426168,9.58638,0.00957802,0.0117065,0.00638535,6.39141,26.4492,39.6211
-0.0814029,0.258574,9.54329,0.0106422,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.11971,0.426168,9.4954,0.00744957,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.0670376,0.3304,9.62948,0.0042569,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.071826,0.45011,9.39964,0.00744957,0.0180918,0.0138349,6.39141,26.4492,39.6211
-0.124498,0.35913,9.57202,0.0106422,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.105345,0.316035,9.55765,0.0106422,0.019156,0.00638535,6.39141,26.4492,39.6211
-0.124498,0.387861,9.59117,0.00851379,0.0159634,0.0106422,6.39141,26.4492,39.6211
-0.110133,0.435745,9.59596,0.0106422,0.0127707,0.00957802,6.39141,26.4492,39.6211
-0.129287,0.411803,9.52413,0.00851379,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.0574608,0.349553,9.44752,0.00638535,0.0148991,0.00744957,6.39141,26.4492,39.6211
-0.0143652,0.407014,9.59117,0.00744957,0.0170276,0.0127707,6.39141,26.4492,39.6211
-0.0861913,0.469264,9.61511,0.00851379,0.0138349,0.0127707,6.39141,26.4492,39.6211
-0.11971,0.363919,9.45231,0.00744957,0.0117065,0.0117065,6.39141,26.4492,39.6211
-0.0909797,0.373495,9.49062,0.00532112,0.0148991,0.00532112,6.39141,26.4492,39.6211
-0.0814029,0.368707,9.57202,0.00744957,0.0106422,0.00638535,6.39141,26.4492,39.6211
-0.100556,0.306458,9.48104,0.00319267,0.00957802,0.00957802,6.39141,26.4492,39.6211
-0.134075,0.335188,9.50498,0.00638535,0.0138349,0.0106422,6.39141,26.4492,39.6211
-0.11971,0.282516,9.55765,0.00532112,0.0148991,0.0117065,6.39141,26.4492,39.6211
-0.0909797,0.368707,9.5385,0.00744957,0.0138349,0.0106422,6.39141,26.4492,39.6211
-0.0766145,0.344765,9.53371,0.00638535,0.0127707,0.00744957,6.39141,26.4492,39.6211
-0.0766145,0.363919,9.60075,0.00744957,0.0117065,0.00638535,6.39141,26.4492,39.6211
0.0191536,0.344765,9.48104,0.00532112,0.0138349,0.0138349,6.39141,26.4492,39.6211
-0.100556,0.426168,9.46667,0.00744957,0.0138349,0.00957802,6.39141,26.4492,39.6211
-0.110133,0.325611,9.55287,0.00851379,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.0814029,0.42138,9.60075,0.00638535,0.0127707,0.0106422,6.39141,26.4492,39.6211
-0.143652,0.383072,9.5816,0.00744957,0.0127707,0.0117065,6.39141,26.4492,39.6211
-0.153229,0.368707,9.59117,0.00744957,0.0127707,0.00851379,6.39141,26.4492,39.6211
-0.0814029,0.383072,9.45231,0.00744957,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.0143652,0.354342,9.65342,0.00638535,0.0159634,0.00957802,6.39141,26.4492,39.6211
-0.0622492,0.316035,9.52413,0.0042569,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.0191536,0.488417,9.5816,0.0106422,0.0138349,0.0117065,6.39141,26.4492,39.6211
-0.153229,0.426168,9.57681,0.00851379,0.0148991,0.00851379,6.39141,26.4492,39.6211
-0.124498,0.368707,9.61033,0.00851379,0.0106422,0.0138349,6.39141,26.4492,39.6211
-0.0861913,0.397437,9.48104,0.0148991,0.0117065,0.0138349,6.39141,26.4492,39.6211
-0.124498,0.430956,9.45231,0.00532112,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.11971,0.416591,9.49062,0.00532112,0.0127707,0.00744957,6.39141,26.4492,39.6211
-0.177171,0.397437,9.54329,0.00532112,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.124498,0.335188,9.57681,0.00744957,0.0159634,0.0117065,6.39141,26.4492,39.6211
-0.110133,0.344765,9.414,0.00851379,0.0159634,0.00744957,6.39141,26.4492,39.6211
-0.0909797,0.416591,9.54808,0.00532112,0.0148991,0.00957802,6.39141,26.4492,39.6211
-0.177171,0.430956,9.51456,0.0042569,0.0127707,0.0117065,6.39141,26.4492,39.6211
-0.181959,0.35913,9.54329,0.00532112,0.0127707,0.0117065,6.39141,26.4492,39.6211
-0.110133,0.272939,9.50977,0.00638535,0.0159634,0.00532112,6.39141,26.4492,39.6211
-0.071826,0.354342,9.42358,0.00638535,0.0138349,0.0127707,6.39141,26.4492,39.6211
-0.124498,0.430956,9.38527,0.00851379,0.0148991,0.0138349,6.39141,26.4492,39.6211
-0.0191536,0.397437,9.48583,0.0042569,0.0138349,0.00532112,6.39141,26.4492,39.6211
-0.0766145,0.354342,9.57202,0.00532112,0.0148991,0.0042569,6.39141,26.4492,39.6211
-0.0766145,0.306458,9.50019,0.00638535,0.0138349,0.00851379,6.39141,26.4492,39.6211
-0.0670376,0.339977,9.57681,0.00851379,0.0117065,0.00851379,6.39141,26.4492,39.6211
-0.047884,0.397437,9.50019,0.0042569,0.0159634,0.0127707,6.39141,27.5215,40.6547
-0.220267,0.387861,9.55765,0.00638535,0.0148991,0.00851379,6.39141,27.5215,40.6547
-0.181959,0.430956,9.61033,0.00957802,0.0127707,0.00957802,6.39141,27.5215,40.6547
-0.100556,0.349553,9.58638,0.0106422,0.0180918,0.0106422,6.39141,27.5215,40.6547
-0.0861913,0.363919,9.49062,0.00957802,0.0117065,0.00957802,6.39141,27.5215,40.6547
-0.11971,0.440533,9.57202,0.00638535,0.0148991,0.00744957,6.39141,27.5215,40.6547
-0.0526724,0.383072,9.54808,0.00638535,0.0159634,0.0106422,6.39141,27.5215,40.6547
-0.134075,0.339977,9.67257,0.00638535,0.0117065,0.00532112,6.39141,27.5215,40.6547
-0.100556,0.339977,9.56244,0.00744957,0.0159634,0.0042569,6.39141,27.5215,40.6547
-0.181959,0.354342,9.57681,0.00532112,0.0148991,0.00532112,6.39141,27.5215,40.6547
-0.129287,0.464475,9.50019,0.00744957,0.00957802,0.00957802,6.39141,27.5215,40.6547
-0.0191536,0.344765,9.63427,0.00744957,0.0148991,0.00638535,6.39141,27.5215,40.6547
-0.0287304,0.368707,9.48583,0.0138349,0.0159634,0.0106422,6.39141,27.5215,40.6547
-0.0909797,0.282516,9.5385,0.0106422,0.0138349,0.0117065,6.39141,27.5215,40.6547
-0.196325,0.392649,9.48583,0.00957802,0.0138349,0.00532112,6.39141,27.5215,40.6547
-0.071826,0.42138,9.61033,0.00744957,0.0106422,0.00638535,6.39141,27.5215,40.6547
-0.134075,0.430956,9.57202,0.00319267,0.0148991,0.00851379,6.39141,27.5215,40.6547
-0.0814029,0.445322,9.52413,0.00638535,0.0180918,0.0148991,6.39141,27.5215,40.6547
-0.047884,0.325611,9.55287,0.0106422,0.0159634,0.00851379,6.39141,27.5215,40.6547
-0.0814029,0.411803,9.54808,0.00744957,0.0159634,0.00638535,6.39141,27.5215,40.6547
-0.0670376,0.42138,9.47625,0.00638535,0.0170276,0.0106422,6.39141,27.5215,40.6547
-0.0766145,0.335188,9.55765,0.00319267,0.0127707,0.00744957,6.39141,27.5215,40.6547
-0.0766145,0.335188,9.58638,0.00957802,0.0127707,0.00532112,6.39141,27.5215,40.6547
-0.0861913,0.397437,9.68215,0.00638535,0.0117065,0.00957802,6.39141,27.5215,40.6547
-0.071826,0.354342,9.53371,0.00638535,0.0138349,0.00957802,6.39141,27.5215,40.6547
-0.186748,0.363919,9.38527,0.00638535,0.0159634,0.0106422,6.39141,27.5215,40.6547
-0.11971,0.311246,9.414,0.00532112,0.0127707,0.00851379,6.39141,27.5215,40.6547
-0.071826,0.373495,9.56244,0.00957802,0.0148991,0.0106422,6.39141,27.5215,40.6547
-0.0670376,0.35913,9.44752,0.00851379,0.0138349,0.00744957,6.39141,27.5215,40.6547
-0.0143652,0.325611,9.52892,0.00744957,0.0148991,0.00744957,6.39141,27.5215,40.6547
-0.0766145,0.397437,9.46667,0.00532112,0.0106422,0.0117065,6.39141,27.5215,40.6547
-0.181959,0.426168,9.68694,0.00532112,0.0117065,0.00638535,6.39141,27.5215,40.6547
-0.143652,0.368707,9.45231,0.00957802,0.0159634,0.00851379,6.39141,27.5215,40.6547
-0.134075,0.354342,9.63906,0.00744957,0.0159634,0.00851379,6.39141,27.5215,40.6547
-0.124498,0.316035,9.60554,0.00851379,0.0148991,0.00957802,6.39141,27.5215,40.6547
-0.071826,0.411803,9.55287,0.00532112,0.0138349,0.0127707,6.39141,27.5215,40.6547
-0.0814029,0.320823,9.65821,0.00319267,0.0170276,0.00851379,6.39141,27.5215,40.6547
-0.0670376,0.45011,9.52892,0.00957802,0.0170276,0.00957802,6.39141,27.5215,40.6547
-0.0861913,0.469264,9.43794,0.0042569,0.0148991,0.00638535,6.39141,27.5215,40.6547
-0.129287,0.411803,9.59596,0.00638535,0.0180918,0.00212845,6.39141,27.5215,40.6547
-0.0526724,0.435745,9.50977,0.0106422,0.0170276,0.0117065,6.39141,27.5215,40.6547
-0.00957681,0.306458,9.51456,0.00851379,0.0117065,0.0117065,6.39141,27.5215,40.6547
-0.138864,0.411803,9.52892,0.00532112,0.0127707,0.00851379,6.39141,27.5215,40.6547
-0.153229,0.435745,9.5385,0.0106422,0.0159634,0.00744957,6.39141,27.5215,40.6547
-0.148441,0.42138,9.57681,0.00638535,0.0170276,0.00851379,6.39141,27.5215,40.6547
-0.00957681,0.45011,9.50977,0.00638535,0.019156,0.00957802,6.39141,27.5215,40.6547
0,0.397437,9.50498,0.00532112,0.0138349,0.00851379,6.39141,27.5215,40.6547
-0.0622492,0.402226,9.61511,0.00957802,0.0117065,0.00106422,6.39141,27.5215,40.6547
-0.158017,0.435745,9.58638,0.00638535,0.0106422,0.00638535,6.39141,27.5215,40.6547
-0.153229,0.387861,9.62948,0.00851379,0.0117065,0.00638535,6.39141,27.5215,40.6547
-0.148441,0.368707,9.44752,0.0106422,0.0148991,0.00957802,6.39141,27.5215,40.6547
-0.11971,0.416591,9.56244,0.0138349,0.0170276,0.0117065,6.39141,27.5215,40.6547
-0.11971,0.339977,9.55765,0.00532112,0.0180918,0.00957802,6.39141,27.5215,40.6547
-0.177171,0.387861,9.45231,0.00532112,0.0138349,0.00957802,6.39141,27.5215,40.6547
-0.0861913,0.335188,9.62948,0.00638535,0.0117065,0.00851379,6.39141,27.5215,40.6547
-0.105345,0.339977,9.55287,0.0106422,0.0138349,0.00851379,6.39141,27.5215,40.6547
-0.124498,0.435745,9.46667,0.00851379,0.0148991,0.00851379,6.39141,27.5215,40.6547
-0.00957681,0.349553,9.60554,0.00212845,0.0180918,0.00532112,6.39141,27.5215,40.6547
-0.167594,0.335188,9.44752,0.00319267,0.0148991,0.00638535,6.39141,27.5215,40.6547
